Subfigure,Element,Attribute,Value
C,203,Umbrella,Mathematics and Computing
C,203,UmbrellaColor,#e7298a
C,203,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,203,PercentFemale,24.35897435897435
C,203,UpperConf,25.884349588991817
C,203,LowerConf,22.8335991289569
C,203,Index,4
C,204,TaxonomyLevel,Umbrella
C,204,TaxonomyValue,Mathematics and Computing
C,204,CareerAge,5.0
C,204,Gender,Female
C,204,Faculty,3428
C,204,FemaleFaculty,846
C,204,FractionFemale,0.2467911318553092
C,204,MaleFaculty,2582
C,204,FractionMale,0.7532088681446908
C,204,Umbrella,Mathematics and Computing
C,204,UmbrellaColor,#e7298a
C,204,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,204,PercentFemale,24.67911318553092
C,204,UpperConf,26.122391783521493
C,204,LowerConf,23.23583458754035
C,204,Index,4
C,205,TaxonomyLevel,Umbrella
C,205,TaxonomyValue,Mathematics and Computing
C,205,CareerAge,6.0
C,205,Gender,Female
C,205,Faculty,3635
C,205,FemaleFaculty,859
C,205,FractionFemale,0.2363136176066024
C,205,MaleFaculty,2776
C,205,FractionMale,0.7636863823933975
C,205,Umbrella,Mathematics and Computing
C,205,UmbrellaColor,#e7298a
C,205,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,205,PercentFemale,23.63136176066024
C,205,UpperConf,25.012374805998515
C,205,LowerConf,22.250348715321973
C,205,Index,4
C,206,TaxonomyLevel,Umbrella
C,206,TaxonomyValue,Mathematics and Computing
C,206,CareerAge,7.0
C,206,Gender,Female
C,206,Faculty,3716
C,206,FemaleFaculty,871
C,206,FractionFemale,0.2343918191603875
C,206,MaleFaculty,2845
C,206,FractionMale,0.7656081808396125
C,206,Umbrella,Mathematics and Computing
C,206,UmbrellaColor,#e7298a
C,206,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,206,PercentFemale,23.439181916038752
C,206,UpperConf,24.801205870976805
C,206,LowerConf,22.077157961100696
C,206,Index,4
C,207,TaxonomyLevel,Umbrella
C,207,TaxonomyValue,Mathematics and Computing
C,207,CareerAge,8.0
C,207,Gender,Female
C,207,Faculty,3789
C,207,FemaleFaculty,899
C,207,FractionFemale,0.2372657693322776
C,207,MaleFaculty,2890
C,207,FractionMale,0.7627342306677224
C,207,Umbrella,Mathematics and Computing
C,207,UmbrellaColor,#e7298a
C,207,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,207,PercentFemale,23.72657693322776
C,207,UpperConf,25.081111056960015
C,207,LowerConf,22.372042809495515
C,207,Index,4
C,208,TaxonomyLevel,Umbrella
C,208,TaxonomyValue,Mathematics and Computing
C,208,CareerAge,9.0
C,208,Gender,Female
C,208,Faculty,3862
C,208,FemaleFaculty,917
C,208,FractionFemale,0.237441740031072
C,208,MaleFaculty,2945
C,208,FractionMale,0.762558259968928
C,208,Umbrella,Mathematics and Computing
C,208,UmbrellaColor,#e7298a
C,208,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,208,PercentFemale,23.744174003107197
C,208,UpperConf,25.086187872703135
C,208,LowerConf,22.402160133511263
C,208,Index,4
C,209,TaxonomyLevel,Umbrella
C,209,TaxonomyValue,Mathematics and Computing
C,209,CareerAge,10.0
C,209,Gender,Female
C,209,Faculty,3887
C,209,FemaleFaculty,912
C,209,FractionFemale,0.2346282480061744
C,209,MaleFaculty,2975
C,209,FractionMale,0.7653717519938256
C,209,Umbrella,Mathematics and Computing
C,209,UmbrellaColor,#e7298a
C,209,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,209,PercentFemale,23.46282480061744
C,209,UpperConf,24.795017913932295
C,209,LowerConf,22.130631687302593
C,209,Index,4
C,210,TaxonomyLevel,Umbrella
C,210,TaxonomyValue,Mathematics and Computing
C,210,CareerAge,11.0
C,210,Gender,Female
C,210,Faculty,3896
C,210,FemaleFaculty,888
C,210,FractionFemale,0.2279260780287474
C,210,MaleFaculty,3008
C,210,FractionMale,0.7720739219712526
C,210,Umbrella,Mathematics and Computing
C,210,UmbrellaColor,#e7298a
C,210,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,210,PercentFemale,22.79260780287474
C,210,UpperConf,24.10984827999134
C,210,LowerConf,21.475367325758146
C,210,Index,4
C,211,TaxonomyLevel,Umbrella
C,211,TaxonomyValue,Mathematics and Computing
C,211,CareerAge,12.0
C,211,Gender,Female
C,211,Faculty,3868
C,211,FemaleFaculty,850
C,211,FractionFemale,0.2197518097207859
C,211,MaleFaculty,3018
C,211,FractionMale,0.7802481902792141
C,211,Umbrella,Mathematics and Computing
C,211,UmbrellaColor,#e7298a
C,211,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,211,PercentFemale,21.97518097207859
C,211,UpperConf,23.280111747055976
C,211,LowerConf,20.670250197101208
C,211,Index,4
C,212,TaxonomyLevel,Umbrella
C,212,TaxonomyValue,Mathematics and Computing
C,212,CareerAge,13.0
C,212,Gender,Female
C,212,Faculty,3788
C,212,FemaleFaculty,802
C,212,FractionFemale,0.2117212249208025
C,212,MaleFaculty,2986
C,212,FractionMale,0.7882787750791975
C,212,Umbrella,Mathematics and Computing
C,212,UmbrellaColor,#e7298a
C,212,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,212,PercentFemale,21.172122492080252
C,212,UpperConf,22.47308631934564
C,212,LowerConf,19.871158664814867
C,212,Index,4
C,213,TaxonomyLevel,Umbrella
C,213,TaxonomyValue,Mathematics and Computing
C,213,CareerAge,14.0
C,213,Gender,Female
C,213,Faculty,3798
C,213,FemaleFaculty,787
C,213,FractionFemale,0.2072143233280674
C,213,MaleFaculty,3011
C,213,FractionMale,0.7927856766719326
C,213,Umbrella,Mathematics and Computing
C,213,UmbrellaColor,#e7298a
C,213,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,213,PercentFemale,20.721432332806742
C,213,UpperConf,22.01044858882493
C,213,LowerConf,19.432416076788556
C,213,Index,4
C,214,TaxonomyLevel,Umbrella
C,214,TaxonomyValue,Mathematics and Computing
C,214,CareerAge,15.0
C,214,Gender,Female
C,214,Faculty,3761
C,214,FemaleFaculty,761
C,214,FractionFemale,0.2023398032438181
C,214,MaleFaculty,3000
C,214,FractionMale,0.7976601967561818
C,214,Umbrella,Mathematics and Computing
C,214,UmbrellaColor,#e7298a
C,214,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,214,PercentFemale,20.233980324381807
C,214,UpperConf,21.51792421944249
C,214,LowerConf,18.950036429321138
C,214,Index,4
C,215,TaxonomyLevel,Umbrella
C,215,TaxonomyValue,Mathematics and Computing
C,215,CareerAge,16.0
C,215,Gender,Female
C,215,Faculty,3684
C,215,FemaleFaculty,760
C,215,FractionFemale,0.2062975027144408
C,215,MaleFaculty,2924
C,215,FractionMale,0.7937024972855592
C,215,Umbrella,Mathematics and Computing
C,215,UmbrellaColor,#e7298a
C,215,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,215,PercentFemale,20.62975027144408
C,215,UpperConf,21.936414912393506
C,215,LowerConf,19.32308563049466
C,215,Index,4
C,216,TaxonomyLevel,Umbrella
C,216,TaxonomyValue,Mathematics and Computing
C,216,CareerAge,17.0
C,216,Gender,Female
C,216,Faculty,3625
C,216,FemaleFaculty,761
C,216,FractionFemale,0.2099310344827586
C,216,MaleFaculty,2864
C,216,FractionMale,0.7900689655172414
C,216,Umbrella,Mathematics and Computing
C,216,UmbrellaColor,#e7298a
C,216,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,216,PercentFemale,20.99310344827586
C,216,UpperConf,22.318863442917237
C,216,LowerConf,19.66734345363449
C,216,Index,4
C,217,TaxonomyLevel,Umbrella
C,217,TaxonomyValue,Mathematics and Computing
C,217,CareerAge,18.0
C,217,Gender,Female
C,217,Faculty,3561
C,217,FemaleFaculty,749
C,217,FractionFemale,0.2103341757933164
C,217,MaleFaculty,2812
C,217,FractionMale,0.7896658242066835
C,217,Umbrella,Mathematics and Computing
C,217,UmbrellaColor,#e7298a
C,217,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,217,PercentFemale,21.03341757933164
C,217,UpperConf,22.37198021343633
C,217,LowerConf,19.694854945226965
C,217,Index,4
C,218,TaxonomyLevel,Umbrella
C,218,TaxonomyValue,Mathematics and Computing
C,218,CareerAge,19.0
C,218,Gender,Female
C,218,Faculty,3460
C,218,FemaleFaculty,722
C,218,FractionFemale,0.2086705202312138
C,218,MaleFaculty,2738
C,218,FractionMale,0.7913294797687861
C,218,Umbrella,Mathematics and Computing
C,218,UmbrellaColor,#e7298a
C,218,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,218,PercentFemale,20.86705202312138
C,218,UpperConf,22.22105389114156
C,218,LowerConf,19.51305015510122
C,218,Index,4
C,219,TaxonomyLevel,Umbrella
C,219,TaxonomyValue,Mathematics and Computing
C,219,CareerAge,20.0
C,219,Gender,Female
C,219,Faculty,3457
C,219,FemaleFaculty,705
C,219,FractionFemale,0.2039340468614405
C,219,MaleFaculty,2752
C,219,FractionMale,0.7960659531385594
C,219,Umbrella,Mathematics and Computing
C,219,UmbrellaColor,#e7298a
C,219,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,219,PercentFemale,20.393404686144052
C,219,UpperConf,21.73653389881213
C,219,LowerConf,19.050275473475985
C,219,Index,4
C,220,TaxonomyLevel,Umbrella
C,220,TaxonomyValue,Mathematics and Computing
C,220,CareerAge,21.0
C,220,Gender,Female
C,220,Faculty,3453
C,220,FemaleFaculty,681
C,220,FractionFemale,0.1972198088618592
C,220,MaleFaculty,2772
C,220,FractionMale,0.8027801911381407
C,220,Umbrella,Mathematics and Computing
C,220,UmbrellaColor,#e7298a
C,220,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,220,PercentFemale,19.721980886185918
C,220,UpperConf,21.049141218200923
C,220,LowerConf,18.394820554170927
C,220,Index,4
C,221,TaxonomyLevel,Umbrella
C,221,TaxonomyValue,Mathematics and Computing
C,221,CareerAge,22.0
C,221,Gender,Female
C,221,Faculty,3434
C,221,FemaleFaculty,658
C,221,FractionFemale,0.1916132789749563
C,221,MaleFaculty,2776
C,221,FractionMale,0.8083867210250437
C,221,Umbrella,Mathematics and Computing
C,221,UmbrellaColor,#e7298a
C,221,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,221,PercentFemale,19.16132789749563
C,221,UpperConf,20.477674729212666
C,221,LowerConf,17.844981065778594
C,221,Index,4
C,222,TaxonomyLevel,Umbrella
C,222,TaxonomyValue,Mathematics and Computing
C,222,CareerAge,23.0
C,222,Gender,Female
C,222,Faculty,3449
C,222,FemaleFaculty,627
C,222,FractionFemale,0.1817918237170194
C,222,MaleFaculty,2822
C,222,FractionMale,0.8182081762829806
C,222,Umbrella,Mathematics and Computing
C,222,UmbrellaColor,#e7298a
C,222,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,222,PercentFemale,18.17918237170194
C,222,UpperConf,19.46630692371794
C,222,LowerConf,16.892057819685945
C,222,Index,4
C,223,TaxonomyLevel,Umbrella
C,223,TaxonomyValue,Mathematics and Computing
C,223,CareerAge,24.0
C,223,Gender,Female
C,223,Faculty,3471
C,223,FemaleFaculty,590
C,223,FractionFemale,0.1699798329011812
C,223,MaleFaculty,2881
C,223,FractionMale,0.8300201670988188
C,223,Umbrella,Mathematics and Computing
C,223,UmbrellaColor,#e7298a
C,223,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,223,PercentFemale,16.99798329011812
C,223,UpperConf,18.247562541836015
C,223,LowerConf,15.748404038400226
C,223,Index,4
C,224,TaxonomyLevel,Umbrella
C,224,TaxonomyValue,Mathematics and Computing
C,224,CareerAge,25.0
C,224,Gender,Female
C,224,Faculty,3427
C,224,FemaleFaculty,561
C,224,FractionFemale,0.1637000291800408
C,224,MaleFaculty,2866
C,224,FractionMale,0.8362999708199592
C,224,Umbrella,Mathematics and Computing
C,224,UmbrellaColor,#e7298a
C,224,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,224,PercentFemale,16.370002918004083
C,224,UpperConf,17.60878940134967
C,224,LowerConf,15.131216434658496
C,224,Index,4
C,225,TaxonomyLevel,Umbrella
C,225,TaxonomyValue,Mathematics and Computing
C,225,CareerAge,26.0
C,225,Gender,Female
C,225,Faculty,3423
C,225,FemaleFaculty,517
C,225,FractionFemale,0.1510371019573473
C,225,MaleFaculty,2906
C,225,FractionMale,0.8489628980426527
C,225,Umbrella,Mathematics and Computing
C,225,UmbrellaColor,#e7298a
C,225,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,225,PercentFemale,15.10371019573473
C,225,UpperConf,16.303294621978875
C,225,LowerConf,13.904125769490594
C,225,Index,4
C,226,TaxonomyLevel,Umbrella
C,226,TaxonomyValue,Mathematics and Computing
C,226,CareerAge,27.0
C,226,Gender,Female
C,226,Faculty,3405
C,226,FemaleFaculty,470
C,226,FractionFemale,0.1380323054331864
C,226,MaleFaculty,2935
C,226,FractionMale,0.8619676945668135
C,226,Umbrella,Mathematics and Computing
C,226,UmbrellaColor,#e7298a
C,226,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,226,PercentFemale,13.803230543318639
C,226,UpperConf,14.961808865830855
C,226,LowerConf,12.64465222080644
C,226,Index,4
C,227,TaxonomyLevel,Umbrella
C,227,TaxonomyValue,Mathematics and Computing
C,227,CareerAge,28.0
C,227,Gender,Female
C,227,Faculty,3366
C,227,FemaleFaculty,432
C,227,FractionFemale,0.1283422459893048
C,227,MaleFaculty,2934
C,227,FractionMale,0.8716577540106951
C,227,Umbrella,Mathematics and Computing
C,227,UmbrellaColor,#e7298a
C,227,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,227,PercentFemale,12.83422459893048
C,227,UpperConf,13.964147606122252
C,227,LowerConf,11.704301591738714
C,227,Index,4
C,228,TaxonomyLevel,Umbrella
C,228,TaxonomyValue,Mathematics and Computing
C,228,CareerAge,29.0
C,228,Gender,Female
C,228,Faculty,3326
C,228,FemaleFaculty,382
C,228,FractionFemale,0.1148526758869512
C,228,MaleFaculty,2944
C,228,FractionMale,0.8851473241130488
C,228,Umbrella,Mathematics and Computing
C,228,UmbrellaColor,#e7298a
C,228,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,228,PercentFemale,11.48526758869512
C,228,UpperConf,12.568858385932424
C,228,LowerConf,10.401676791457833
C,228,Index,4
C,229,TaxonomyLevel,Umbrella
C,229,TaxonomyValue,Mathematics and Computing
C,229,CareerAge,30.0
C,229,Gender,Female
C,229,Faculty,3214
C,229,FemaleFaculty,356
C,229,FractionFemale,0.1107654013690105
C,229,MaleFaculty,2858
C,229,FractionMale,0.8892345986309894
C,229,Umbrella,Mathematics and Computing
C,229,UmbrellaColor,#e7298a
C,229,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,229,PercentFemale,11.07654013690105
C,229,UpperConf,12.161554265927432
C,229,LowerConf,9.991526007874684
C,229,Index,4
C,230,TaxonomyLevel,Umbrella
C,230,TaxonomyValue,Mathematics and Computing
C,230,CareerAge,31.0
C,230,Gender,Female
C,230,Faculty,3126
C,230,FemaleFaculty,325
C,230,FractionFemale,0.1039667306461932
C,230,MaleFaculty,2801
C,230,FractionMale,0.8960332693538068
C,230,Umbrella,Mathematics and Computing
C,230,UmbrellaColor,#e7298a
C,230,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,230,PercentFemale,10.39667306461932
C,230,UpperConf,11.466621542873098
C,230,LowerConf,9.326724586365547
C,230,Index,4
C,231,TaxonomyLevel,Umbrella
C,231,TaxonomyValue,Mathematics and Computing
C,231,CareerAge,32.0
C,231,Gender,Female
C,231,Faculty,2731
C,231,FemaleFaculty,274
C,231,FractionFemale,0.1003295496155254
C,231,MaleFaculty,2457
C,231,FractionMale,0.8996704503844746
C,231,Umbrella,Mathematics and Computing
C,231,UmbrellaColor,#e7298a
C,231,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,231,PercentFemale,10.032954961552539
C,231,UpperConf,11.159746041896529
C,231,LowerConf,8.906163881208562
C,231,Index,4
C,232,TaxonomyLevel,Umbrella
C,232,TaxonomyValue,Mathematics and Computing
C,232,CareerAge,33.0
C,232,Gender,Female
C,232,Faculty,2357
C,232,FemaleFaculty,229
C,232,FractionFemale,0.0971574034789987
C,232,MaleFaculty,2128
C,232,FractionMale,0.9028425965210012
C,232,Umbrella,Mathematics and Computing
C,232,UmbrellaColor,#e7298a
C,232,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,232,PercentFemale,9.715740347899871
C,232,UpperConf,10.91141292900454
C,232,LowerConf,8.520067766795208
C,232,Index,4
C,233,TaxonomyLevel,Umbrella
C,233,TaxonomyValue,Mathematics and Computing
C,233,CareerAge,34.0
C,233,Gender,Female
C,233,Faculty,1953
C,233,FemaleFaculty,184
C,233,FractionFemale,0.0942140296979006
C,233,MaleFaculty,1769
C,233,FractionMale,0.9057859703020992
C,233,Umbrella,Mathematics and Computing
C,233,UmbrellaColor,#e7298a
C,233,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,233,PercentFemale,9.42140296979006
C,233,UpperConf,10.716992870732831
C,233,LowerConf,8.125813068847304
C,233,Index,4
C,234,TaxonomyLevel,Umbrella
C,234,TaxonomyValue,Mathematics and Computing
C,234,CareerAge,35.0
C,234,Gender,Female
C,234,Faculty,1567
C,234,FemaleFaculty,137
C,234,FractionFemale,0.0874282067645182
C,234,MaleFaculty,1430
C,234,FractionMale,0.9125717932354818
C,234,Umbrella,Mathematics and Computing
C,234,UmbrellaColor,#e7298a
C,234,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,234,PercentFemale,8.742820676451819
C,234,UpperConf,10.141354256482021
C,234,LowerConf,7.344287096421617
C,234,Index,4
C,235,TaxonomyLevel,Umbrella
C,235,TaxonomyValue,Mathematics and Computing
C,235,CareerAge,36.0
C,235,Gender,Female
C,235,Faculty,1226
C,235,FemaleFaculty,100
C,235,FractionFemale,0.0815660685154975
C,235,MaleFaculty,1126
C,235,FractionMale,0.9184339314845024
C,235,Umbrella,Mathematics and Computing
C,235,UmbrellaColor,#e7298a
C,235,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,235,PercentFemale,8.15660685154975
C,235,UpperConf,9.688687337449748
C,235,LowerConf,6.6245263656497615
C,235,Index,4
C,236,TaxonomyLevel,Umbrella
C,236,TaxonomyValue,Mathematics and Computing
C,236,CareerAge,37.0
C,236,Gender,Female
C,236,Faculty,924
C,236,FemaleFaculty,78
C,236,FractionFemale,0.0844155844155844
C,236,MaleFaculty,846
C,236,FractionMale,0.9155844155844156
C,236,Umbrella,Mathematics and Computing
C,236,UmbrellaColor,#e7298a
C,236,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,236,PercentFemale,8.44155844155844
C,236,UpperConf,10.23411396693564
C,236,LowerConf,6.649002916181243
C,236,Index,4
C,237,TaxonomyLevel,Umbrella
C,237,TaxonomyValue,Mathematics and Computing
C,237,CareerAge,38.0
C,237,Gender,Female
C,237,Faculty,641
C,237,FemaleFaculty,52
C,237,FractionFemale,0.0811232449297972
C,237,MaleFaculty,589
C,237,FractionMale,0.9188767550702028
C,237,Umbrella,Mathematics and Computing
C,237,UmbrellaColor,#e7298a
C,237,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,237,PercentFemale,8.11232449297972
C,237,UpperConf,10.22591264581275
C,237,LowerConf,5.998736340146689
C,237,Index,4
C,238,TaxonomyLevel,Umbrella
C,238,TaxonomyValue,Mathematics and Computing
C,238,CareerAge,39.0
C,238,Gender,Female
C,238,Faculty,394
C,238,FemaleFaculty,30
C,238,FractionFemale,0.0761421319796954
C,238,MaleFaculty,364
C,238,FractionMale,0.9238578680203046
C,238,Umbrella,Mathematics and Computing
C,238,UmbrellaColor,#e7298a
C,238,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,238,PercentFemale,7.61421319796954
C,238,UpperConf,10.233090052876237
C,238,LowerConf,4.995336343062851
C,238,Index,4
C,239,TaxonomyLevel,Umbrella
C,239,TaxonomyValue,Mathematics and Computing
C,239,CareerAge,40.0
C,239,Gender,Female
C,239,Faculty,191
C,239,FemaleFaculty,14
C,239,FractionFemale,0.0732984293193717
C,239,MaleFaculty,177
C,239,FractionMale,0.9267015706806284
C,239,Umbrella,Mathematics and Computing
C,239,UmbrellaColor,#e7298a
C,239,FadedUmbrellaColor,"(0.9058823529411765, 0.1607843137254902, 0.5411764705882353, 0.35)"
C,239,PercentFemale,7.329842931937169
C,239,UpperConf,11.02598530116992
C,239,LowerConf,3.6337005627044263
C,239,Index,4
C,240,TaxonomyLevel,Umbrella
C,240,TaxonomyValue,Medicine and Health
C,240,CareerAge,1.0
C,240,Gender,Female
C,240,Faculty,2546
C,240,FemaleFaculty,1758
C,240,FractionFemale,0.6904948939512962
C,240,MaleFaculty,788
C,240,FractionMale,0.3095051060487038
C,240,Umbrella,Medicine and Health
C,240,UmbrellaColor,#e6ab02
C,240,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,240,PercentFemale,69.04948939512961
C,240,UpperConf,70.84518630856958
C,240,LowerConf,67.25379248168964
C,240,Index,5
C,241,TaxonomyLevel,Umbrella
C,241,TaxonomyValue,Medicine and Health
C,241,CareerAge,2.0
C,241,Gender,Female
C,241,Faculty,3659
C,241,FemaleFaculty,2504
C,241,FractionFemale,0.684339983602077
C,241,MaleFaculty,1155
C,241,FractionMale,0.3156600163979229
C,241,Umbrella,Medicine and Health
C,241,UmbrellaColor,#e6ab02
C,241,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,241,PercentFemale,68.43399836020771
C,241,UpperConf,69.93995556708543
C,241,LowerConf,66.92804115332997
C,241,Index,5
C,242,TaxonomyLevel,Umbrella
C,242,TaxonomyValue,Medicine and Health
C,242,CareerAge,3.0
C,242,Gender,Female
C,242,Faculty,4719
C,242,FemaleFaculty,3153
C,242,FractionFemale,0.6681500317863954
C,242,MaleFaculty,1566
C,242,FractionMale,0.3318499682136046
C,242,Umbrella,Medicine and Health
C,242,UmbrellaColor,#e6ab02
C,242,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,242,PercentFemale,66.81500317863954
C,242,UpperConf,68.15848250933578
C,242,LowerConf,65.4715238479433
C,242,Index,5
C,243,TaxonomyLevel,Umbrella
C,243,TaxonomyValue,Medicine and Health
C,243,CareerAge,4.0
C,243,Gender,Female
C,243,Faculty,5475
C,243,FemaleFaculty,3617
C,243,FractionFemale,0.6606392694063927
C,243,MaleFaculty,1858
C,243,FractionMale,0.3393607305936073
C,243,Umbrella,Medicine and Health
C,243,UmbrellaColor,#e6ab02
C,243,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,243,PercentFemale,66.06392694063928
C,243,UpperConf,67.3181333475308
C,243,LowerConf,64.80972053374774
C,243,Index,5
C,244,TaxonomyLevel,Umbrella
C,244,TaxonomyValue,Medicine and Health
C,244,CareerAge,5.0
C,244,Gender,Female
C,244,Faculty,6073
C,244,FemaleFaculty,3924
C,244,FractionFemale,0.646138646467973
C,244,MaleFaculty,2149
C,244,FractionMale,0.3538613535320269
C,244,Umbrella,Medicine and Health
C,244,UmbrellaColor,#e6ab02
C,244,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,244,PercentFemale,64.61386464679731
C,244,UpperConf,65.81647759769194
C,244,LowerConf,63.411251695902656
C,244,Index,5
C,245,TaxonomyLevel,Umbrella
C,245,TaxonomyValue,Medicine and Health
C,245,CareerAge,6.0
C,245,Gender,Female
C,245,Faculty,6671
C,245,FemaleFaculty,4155
C,245,FractionFemale,0.6228451506520761
C,245,MaleFaculty,2516
C,245,FractionMale,0.3771548493479238
C,245,Umbrella,Medicine and Health
C,245,UmbrellaColor,#e6ab02
C,245,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,245,PercentFemale,62.284515065207614
C,245,UpperConf,63.44757611707752
C,245,LowerConf,61.121454013337704
C,245,Index,5
C,246,TaxonomyLevel,Umbrella
C,246,TaxonomyValue,Medicine and Health
C,246,CareerAge,7.0
C,246,Gender,Female
C,246,Faculty,7102
C,246,FemaleFaculty,4298
C,246,FractionFemale,0.6051816389749366
C,246,MaleFaculty,2804
C,246,FractionMale,0.3948183610250634
C,246,Umbrella,Medicine and Health
C,246,UmbrellaColor,#e6ab02
C,246,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,246,PercentFemale,60.51816389749366
C,246,UpperConf,61.65500377537526
C,246,LowerConf,59.38132401961206
C,246,Index,5
C,247,TaxonomyLevel,Umbrella
C,247,TaxonomyValue,Medicine and Health
C,247,CareerAge,8.0
C,247,Gender,Female
C,247,Faculty,7269
C,247,FemaleFaculty,4275
C,247,FractionFemale,0.5881139083780438
C,247,MaleFaculty,2994
C,247,FractionMale,0.4118860916219562
C,247,Umbrella,Medicine and Health
C,247,UmbrellaColor,#e6ab02
C,247,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,247,PercentFemale,58.81139083780438
C,247,UpperConf,59.9428269739945
C,247,LowerConf,57.67995470161426
C,247,Index,5
C,248,TaxonomyLevel,Umbrella
C,248,TaxonomyValue,Medicine and Health
C,248,CareerAge,9.0
C,248,Gender,Female
C,248,Faculty,7486
C,248,FemaleFaculty,4289
C,248,FractionFemale,0.5729361474752872
C,248,MaleFaculty,3197
C,248,FractionMale,0.4270638525247128
C,248,Umbrella,Medicine and Health
C,248,UmbrellaColor,#e6ab02
C,248,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,248,PercentFemale,57.29361474752872
C,248,UpperConf,58.41414270845359
C,248,LowerConf,56.173086786603854
C,248,Index,5
C,249,TaxonomyLevel,Umbrella
C,249,TaxonomyValue,Medicine and Health
C,249,CareerAge,10.0
C,249,Gender,Female
C,249,Faculty,7535
